"initpop","epsilon","ts","mean.propinf.boot","lowCI95.propinf.boot","highCI95.propinf.boot","min.propinf","max.propinf","mean.inf","min.inf","max.inf","mean.curpop","min.curpop","max.curpop","mean.alltimepop","min.alltimepop","max.alltimepop","zeroevent","N"
20000,0.95,365,0.00917144952417319,0.00814650648947503,0.0102171499408555,4.90051945506224e-05,0.0530087366251104,186.867881548975,1,1080,20222.1275626424,20150,20292,20374.8291571754,20315,20436,425,439
30000,0.95,365,0.0108892859595368,0.00986038399148369,0.0119025870098361,3.26786706316787e-05,0.0402988008649499,332.793032786885,1,1230,30332.9262295082,30260,30410,30562.2172131148,30487,30639,439,488
40000,0.95,365,0.0152136802219033,0.0140149506667638,0.0164595708616076,2.45314493180257e-05,0.0451981557779086,619.965656565657,1,1843,40444.0121212121,40348,40547,40749.5474747475,40672,40843,384,495
50000,0.95,365,0.0176278823950843,0.0163926477753673,0.0187965661253903,1.96278558530266e-05,0.0416339355852317,897.929718875502,1,2120,50554.8995983936,50449,50662,50937.2469879518,50835,51032,323,498
60000,0.95,365,0.0210638977922746,0.0198574902938071,0.0223312334026831,3.27171601504989e-05,0.0428711576193591,1287.50401606426,2,2622,60665.5361445783,60550,60783,61124.8253012048,61017,61224,272,498
70000,0.95,365,0.0239674025692931,0.0228612663648632,0.0251310194592067,0.00123501838493278,0.0405492594254937,1709.156,88,2891,70775.776,70649,70899,71312.062,71196,71429,205,500
80000,0.95,365,0.0278566538628849,0.0267416107615848,0.0289663387270111,0.00132582035134239,0.0446902003142184,2270.282,108,3641,80885.862,80753,81000,81499.504,81381,81623,136,500
90000,0.95,365,0.029045360586904,0.0280995743829011,0.0299057763295274,3.26840109818277e-05,0.0410271514437499,2663.138,3,3761,90996.998,90864,91131,91687.532,91566,91805,93,500
1e+05,0.95,365,0.0302475047355651,0.0293400531830521,0.0311183972228139,0.00117776381909548,0.0415194693044434,3081.448,120,4231,101106.818,100925,101245,101874.11,101746,102000,83,500
150000,0.95,365,0.0332482471378913,0.0327967579508993,0.0336202781536742,0.00213441581824729,0.0400217253316058,5080.714,326,6116,151660.848,151476,151819,152811.804,152655,152968,16,500
2e+05,0.95,365,0.0345924350842573,0.0344223486078986,0.0347706187314584,0.0246503934147814,0.0399628891485121,7048.178,5022,8141,202214.368,201994,202422,203749.194,203571,203931,1,500
250000,0.95,365,0.0345997785024257,0.0344626979117752,0.0347316256300837,0.0293563727105796,0.0398062102242167,8812.094,7482,10139,252766.884,252532,252990,254686.456,254490,254888,0,500
3e+05,0.95,365,0.0347706537241359,0.0346495681094646,0.034905817853399,0.030336236985087,0.0385266044298724,10626.748,9274,11774,303320.968,303045,303577,305624.058,305397,305848,0,500
350000,0.95,365,0.0347971238447706,0.0346736325914858,0.034935392250754,0.0310277993599219,0.0384354313923483,12407.32,11062,13703,353874.636,353578,354151,356561.53,356311,356792,0,500
4e+05,0.95,365,0.0349327264656844,0.0348181071383968,0.0350488732966971,0.031518462882782,0.0396950797630906,14235.042,12841,16179,404428.352,404117,404725,407499.086,407243,407760,0,500
450000,0.95,365,0.0349008918903386,0.0347875344447266,0.0350217258013944,0.0313477914799429,0.039003789126494,15999.826,14375,17880,454981.778,454663,455290,458436.13,458157,458703,0,500
5e+05,0.95,365,0.0348871332533359,0.034784997300006,0.0349955068129268,0.0313136466202296,0.0390370290402677,17770.582,15959,19888,505535.53,505190,505858,509373.76,509091,509650,0,500
550000,0.95,365,0.0349841174339675,0.0348861805043131,0.0350836640508822,0.0320339506338082,0.0382830874873746,19601.982,17950,21453,556088.672,555726,556427,560310.872,560005,560595,0,500
6e+05,0.95,365,0.0349782701721022,0.0348848553898707,0.0350811097527001,0.0320566303810805,0.0390101439790576,21380.166,19595,23843,606635.602,606277,607081,611241.522,610921,611527,0,500
650000,0.95,365,0.034945338683531,0.0348564129487808,0.0350335722033111,0.0319602422924125,0.0378002824410763,23139.996,21158,25027,657187.218,656743,657615,662176.946,661813,662513,0,500
7e+05,0.95,365,0.0349099338434824,0.0348240786457587,0.0349938896375186,0.0322120291139099,0.0380486300025241,24894.708,22978,27134,707739.442,707332,708117,713112.508,712763,713438,0,500
750000,0.95,365,0.0349807496897759,0.0348889227588187,0.0350710501925754,0.0317305553010771,0.038014298391889,26726.972,24245,29043,758289.932,757816,758744,764047.782,763650,764411,0,500
8e+05,0.95,365,0.035002979550587,0.0349183953210246,0.0350856777943705,0.0324336662191647,0.0377654105597393,28527.03,26430,30781,808846.832,808448,809282,814988.732,814616,815356,0,500
850000,0.95,365,0.0349665966873873,0.0348850382411877,0.0350445595744545,0.0319993718368115,0.0376377738153531,30278.632,27712,32591,859403.714,858928,859828,865930.212,865573,866281,0,500
9e+05,0.95,365,0.0350429580974646,0.0349548744673386,0.0351245328562524,0.0322926505779672,0.0383606925551736,32129.828,29607,35186,909959.434,909532,910450,916869.672,916498,917241,0,500
950000,0.95,365,0.0350104180617919,0.0349347576314687,0.0350870434369051,0.0322097060977966,0.0376865208944736,33883.084,31176,36470,960506.12,960065,961045,967800.092,967418,968168,0,500
1e+06,0.95,365,0.0349652784453689,0.0348821134852164,0.0350470444618503,0.0323737194297279,0.0379580137128121,35620.682,32985,38681,1011066.776,1010523,1011508,1018744.462,1018230,1019083,0,500
1100000,0.95,365,0.0349794369596095,0.0349004446781514,0.035055461230953,0.0325639250174893,0.0377709558528249,39198.558,36494,42325,1112171.08,1111662,1112686,1120617.096,1120238,1121111,0,500
1200000,0.95,365,0.0349722039570604,0.0349030831341532,0.0350379286886109,0.0329818022973311,0.0378404771894698,42753.358,40319,46266,1213281.046,1212793,1213843,1222495.506,1222091,1222970,0,500
1300000,0.95,365,0.0350319395837797,0.0349723142509198,0.0350967914570008,0.0328446483023393,0.0371351943968759,46395.088,43494,49182,1314382.772,1313772,1314891,1324365.166,1323908,1324791,0,500
1400000,0.95,365,0.0349926431486103,0.0349191237649942,0.0350581193681543,0.0324738476597696,0.0371270450164807,49908.012,46313,52951,1415492.888,1415012,1416017,1426243.31,1425763,1426647,0,500
1500000,0.95,365,0.035019543034202,0.0349555837209944,0.0350820712371267,0.0325945190006538,0.0378470463348006,53513.926,49807,57829,1516596.662,1516093,1517249,1528116.406,1527610,1528614,0,500
1600000,0.95,365,0.0350476659563649,0.0349852428815861,0.035108916533137,0.03294931525843,0.0371568153544534,57127.616,53706,60572,1617710.494,1617008,1618407,1629997.612,1629422,1630675,0,500
1700000,0.95,365,0.0349495593536058,0.0348895279333617,0.0350107632705575,0.0330835455961269,0.0376660254437115,60527.97,57292,65222,1718808.212,1718207,1719453,1731866.484,1731376,1732374,0,500
1800000,0.95,365,0.0350108150449161,0.0349527433730066,0.0350756542244863,0.0327637937747647,0.0372427444949776,64200.848,60081,68295,1819914.664,1819293,1820625,1833743.178,1833242,1834192,0,500
1900000,0.95,365,0.0349500535788405,0.0348908985981766,0.0350065403977132,0.0328952840604104,0.0373555334766567,67649.69,63673,72301,1921015.608,1920135,1921845,1935610.35,1935080,1936335,0,500
2e+06,0.95,365,0.0349675979619804,0.0349079654119243,0.0350278928020373,0.0330855142654655,0.0370373278706064,71246.046,67412,75466,2022127.448,2021531,2022905,2037487.468,2036938,2038214,0,500
2100000,0.95,365,0.0349979466287177,0.0349401889935777,0.0350520838903866,0.0329998167559825,0.0370091291117229,74873.388,70594,79174,2123233.856,2122470,2123934,2139365.158,2138747,2139950,0,500
2200000,0.95,365,0.0349610011718401,0.0349029685235504,0.0350135800360798,0.0330766903766923,0.0368988824198621,78355.83,74133,82707,2224339.044,2223605,2225018,2241235.354,2240645,2241817,0,500
2300000,0.95,365,0.0349404658783669,0.0348885328295534,0.0349913201026291,0.0327186947690635,0.0364416580956567,81869.432,76660,85389,2325445.704,2324653,2326109,2343112.3,2342442,2343652,0,500
2400000,0.95,365,0.0349868588995171,0.0349331887275911,0.0350463744359907,0.0334006366545123,0.0371509606991544,85542.126,81653,90826,2426544.154,2425694,2427259,2444978.776,2444226,2445573,0,500
2500000,0.95,365,0.0349673726282612,0.0349202641197951,0.0350157503958222,0.0334589000886284,0.0368297506070687,89056.816,85206,93793,2527653.894,2526761,2528387,2546854.566,2546142,2547464,0,500
